Printer ID,Printer Name,Model Number,Image URL,Image #,Assigned To,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360518/1_2720_14_l22waa.jpg,14,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360518/1_2720_15_qou2ld.jpg,15,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360518/1_2720_16_bqbs37.webp,16,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360519/1_2720_17_at6w13.jpg,17,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360519/1_2720_18_ma8fuq.webp,18,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360519/1_2720_19_uvg5bd.webp,19,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360520/1_2720_20_yi1bfc.jpg,20,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360523/1_2720_21_b7hvw1.webp,21,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360524/1_2720_22_unpjcm.png,22,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360524/1_2720_23_dirss0.jpg,23,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360525/1_2720_24_knsnys.jpg,24,Shahad,,,,,,,,,,
21,HP DeskJet 2720,2720,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775360527/1_2720_25_d4whix.png,25,Shahad,,,,,,,,,,
21,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361968/2_m404dn_1_yjzp8w.jpg,1,Shahad,,,,,,,,,,
21,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361969/2_m404dn_2_vjpdae.jpg,2,Shahad,,,,,,,,,,
21,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361969/2_m404dn_3_lvbqua.jpg,3,Shahad,,,,,,,,,,
21,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361970/2_m404dn_4_jr7wty.jpg,4,Shahad,,,,,,,,,,
21,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361973/2_m404dn_5_beqgbw.jpg,5,Shahad,,,,,,,,,,
21,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361975/2_m404dn_6_h09gn9.jpg,6,Shahad,,,,,,,,,,
21,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361976/2_m404dn_7_oprjut.jpg,7,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361978/2_m404dn_8_ew6lz8.jpg,8,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361979/2_m404dn_9_ktwkwx.jpg,9,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361981/2_m404dn_10_vwjl9t.jpg,10,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361994/2_m404dn_11_w4cnd3.jpg,11,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361996/2_m404dn_12_ddtdga.jpg,12,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775361999/2_m404dn_13_jbsosx.jpg,13,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775362003/2_m404dn_14_q0ek4r.jpg,14,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775362004/2_m404dn_15_mburja.jpg,15,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775362007/2_m404dn_16_vyqqof.jpg,16,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775362008/2_m404dn_17_quig38.jpg,17,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775362010/2_m404dn_18_ixlkrq.jpg,18,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775362011/2_m404dn_19_v08idg.jpg,19,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775362013/2_m404dn_20_ujp0st.webp,20,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775362014/2_m404dn_21_odfazl.avif,21,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775362017/2_m404dn_22_rr5ttw.webp,22,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775362020/2_m404dn_23_g7ou4t.webp,23,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775362023/2_m404dn_24_bcq5uo.webp,24,Shahad,,,,,,,,,,
22,HP LaserJet Pro M404dn,M404dn,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775362026/2_m404dn_25_lfqvtr.webp,25,Shahad,,,,,,,,,,
22,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366402/3_L3150_1_i3630n.webp,1,Shahad,,,,,,,,,,
22,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366404/3_L3150_2_ureup3.webp,2,Shahad,,,,,,,,,,
22,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366406/3_L3150_3_qz8wbp.webp,3,Shahad,,,,,,,,,,
22,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366409/3_L3150_4_gtxmte.jpg,4,Shahad,,,,,,,,,,
22,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366411/3_L3150_5_v0ljbi.jpg,5,Shahad,,,,,,,,,,
22,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366414/3_L3150_6_nvaotw.jpg,6,Shahad,,,,,,,,,,
22,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366416/3_L3150_7_zkypqt.webp,7,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366418/3_L3150_8_jqzbpj.webp,8,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366421/3_L3150_9_at6on9.jpg,9,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366424/3_L3150_10_sfrx8n.jpg,10,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366427/3_L3150_11_gxfj2i.jpg,11,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366429/3_L3150_12_zaatwy.jpg,12,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366431/3_L3150_13_hdruai.webp,13,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366434/3_L3150_14_c3jogp.jpg,14,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366436/3_L3150_15_w8w7tp.webp,15,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366438/3_L3150_16_mxpwtd.webp,16,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366441/3_L3150_17_utci7x.jpg,17,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366443/3_L3150_18_urcrgk.jpg,18,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366446/3_L3150_19_w5tcod.jpg,19,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366448/3_L3150_20_xxzs8h.webp,20,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366452/3_L3150_21_h6zlic.webp,21,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366453/3_L3150_22_vl5e2p.jpg,22,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366455/3_L3150_23_ty91am.webp,23,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366458/3_L3150_24_lejyr2.jpg,24,Shahad,,,,,,,,,,
23,Epson EcoTank L3150,L3150,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366460/3_L3150_25_bwvi8x.webp,25,Shahad,,,,,,,,,,
23,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366463/4_L3210_1_xpdpmn.jpg,1,Shahad,,,,,,,,,,
23,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366467/4_L3210_2_pgma1g.jpg,2,Shahad,,,,,,,,,,
23,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366471/4_L3210_3_cwrozs.jpg,3,Shahad,,,,,,,,,,
23,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366475/4_L3210_4_tl52hl.jpg,4,Shahad,,,,,,,,,,
23,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366479/4_L3210_5_gqizln.jpg,5,Shahad,,,,,,,,,,
23,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366485/4_L3210_6_naqb37.jpg,6,Shahad,,,,,,,,,,
23,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366490/4_L3210_7_ckkct6.jpg,7,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366497/4_L3210_8_jha3cl.jpg,8,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366505/4_L3210_9_kgqwxt.png,9,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366508/4_L3210_10_u776wc.webp,10,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366512/4_L3210_11_ldqxwm.jpg,11,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366515/4_L3210_12_vkimwa.jpg,12,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366518/4_L3210_13_wc8t2l.jpg,13,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366522/4_L3210_14_gu0fu0.jpg,14,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366525/4_L3210_15_gj3mrn.jpg,15,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366528/4_L3210_16_qxsjfk.webp,16,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366533/4_L3210_17_yhjwjm.jpg,17,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366536/4_L3210_18_c2pnnb.jpg,18,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366539/4_L3210_19_ufyhk2.jpg,19,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366544/4_L3210_20_qzgysg.jpg,20,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366547/4_L3210_21_qun1bt.jpg,21,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366551/4_L3210_22_vybhi7.png,22,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366554/4_L3210_23_zcvqom.jpg,23,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366557/4_L3210_24_rfbfqy.png,24,Shahad,,,,,,,,,,
24,Epson EcoTank L3210,L3210,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366560/4_L3210_25_gaefpp.jpg,25,Shahad,,,,,,,,,,
24,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366564/5_L5290_1_lfyg6o.webp,1,Shahad,,,,,,,,,,
24,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366567/5_L5290_2_cxgbei.webp,2,Shahad,,,,,,,,,,
24,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366571/5_L5290_3_ui47wu.png,3,Shahad,,,,,,,,,,
24,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366573/5_L5290_4_jghqnf.png,4,Shahad,,,,,,,,,,
24,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366577/5_L5290_5_t734do.webp,5,Shahad,,,,,,,,,,
24,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366580/5_L5290_6_jamwxa.webp,6,Shahad,,,,,,,,,,
24,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366583/5_L5290_7_p9ociv.jpg,7,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366587/5_L5290_8_hldtsz.jpg,8,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366590/5_L5290_9_xi4v3y.webp,9,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366597/5_L5290_10_maa4jt.webp,10,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366598/5_L5290_11_aexbid.webp,11,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366599/5_L5290_12_ffmnxe.webp,12,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366604/5_L5290_13_wmciol.webp,13,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366607/5_L5290_14_pjw3bq.webp,14,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366610/5_L5290_15_zcr730.webp,15,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366616/5_L5290_16_ec1wcy.png,16,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366616/5_L5290_17_e9yv8y.webp,17,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366620/5_L5290_18_pfpqow.webp,18,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366624/5_L5290_19_zq89rw.png,19,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366626/5_L5290_20_n7js0f.jpg,20,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366630/5_L5290_21_vj6lq4.webp,21,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366633/5_L5290_22_emd3yj.webp,22,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366636/5_L5290_23_zollwk.webp,23,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366639/5_L5290_24_dyhkry.webp,24,Shahad,,,,,,,,,,
25,Epson EcoTank L5290,L5290,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775366643/5_L5290_25_x2t8vu.webp,25,Shahad,,,,,,,,,,
25,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371535/6_L4260_1_rfrf43.jpg,1,Shahad,,,,,,,,,,
25,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371539/6_L4260_2_fzrznm.jpg,2,Shahad,,,,,,,,,,
25,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371543/6_L4260_3_itvqux.png,3,Shahad,,,,,,,,,,
25,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371688/6_L4260_4_kkz6h4.jpg,4,Shahad,,,,,,,,,,
25,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371691/6_L4260_5_jzzo3z.jpg,5,Shahad,,,,,,,,,,
25,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371695/6_L4260_6_yubsqz.png,6,Shahad,,,,,,,,,,
25,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371698/6_L4260_7_cyl0gx.jpg,7,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371702/6_L4260_8_kubrd4.webp,8,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371706/6_L4260_9_sxv18v.jpg,9,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371711/6_L4260_10_tu9h2v.png,10,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371713/6_L4260_11_vtambm.jpg,11,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371718/6_L4260_12_f4v8lb.png,12,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371721/6_L4260_13_f27ist.jpg,13,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371726/6_L4260_14_mqjyav.png,14,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371730/6_L4260_15_edkbgf.png,15,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371734/6_L4260_16_lni1nx.jpg,16,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371738/6_L4260_17_wrgtw9.jpg,17,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371743/6_L4260_18_sebjlp.png,18,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371747/6_L4260_19_dfbmzw.png,19,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371752/6_L4260_20_wka1yk.jpg,20,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371757/6_L4260_21_bszrjr.png,21,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371761/6_L4260_22_fv4oqo.jpg,22,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371766/6_L4260_23_rxtmle.png,23,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371770/6_L4260_24_nyhtwm.jpg,24,Shahad,,,,,,,,,,
26,Epson EcoTank L4260,L4260,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775371776/6_L4260_25_paw9ux.png,25,Shahad,,,,,,,,,,
26,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775375989/7_g570_1_wke6dz.png,1,Shahad,,,,,,,,,,
26,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775375991/7_g570_2_ctqx5m.png,2,Shahad,,,,,,,,,,
26,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775375996/7_g570_3_aesynw.png,3,Shahad,,,,,,,,,,
26,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376000/7_g570_4_ihzbhz.png,4,Shahad,,,,,,,,,,
26,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376003/7_g570_5_whktgk.jpg,5,Shahad,,,,,,,,,,
26,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376007/7_g570_6_tv1buj.jpg,6,Shahad,,,,,,,,,,
26,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376014/7_g570_7_raykqy.png,7,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376018/7_g570_8_xhpb2z.png,8,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376023/7_g570_9_lut67a.png,9,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376027/7_g570_10_ca0o3v.png,10,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376031/7_g570_11_u55tgm.png,11,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376037/7_g570_12_kjlayl.png,12,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376041/7_g570_13_gkry8s.png,13,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376045/7_g570_14_fwoot5.webp,14,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376050/7_g570_15_y67fyu.webp,15,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376055/7_g570_16_qhwyy7.webp,16,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376061/7_g570_17_ounips.png,17,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376066/7_g570_18_lu7nbc.png,18,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376070/7_g570_19_axzlmy.png,19,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376075/7_g570_20_pe9ihz.webp,20,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376081/7_g570_21_ll6ngw.png,21,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376087/7_g570_22_hqrodt.png,22,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376092/7_g570_23_le0pd3.webp,23,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376098/7_g570_24_j5wvwl.webp,24,Shahad,,,,,,,,,,
27,Canon PIXMA G570,G570,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775376104/7_g570_25_gapvqa.jpg,25,Shahad,,,,,,,,,,
27,HP OfficeJet Pro 9125e, 9125e,https://res.cloudinary.com/dgrcqmrxt/image/upload/v1775386288/8_9125e_1_zwvhfp.jpg,1,Shahad,,,,,,,,,,
